trade_date,qid_date,open,high,low,close,vol,amount,pct_chg,group_len
2020-01-16,2020-01-15,1924.518,1936.035,1917.564,1929.961,223037.43,4178618.09,0.2974,28
2020-01-17,2020-01-16,1935.296,1949.044,1928.352,1932.511,224202.9,4286317.77,0.1321,11
2020-01-20,2020-01-17,1940.122,1982.176,1935.83,1982.176,268554.6,5867275.46,2.57,36
2020-01-21,2020-01-20,1979.373,1987.662,1959.442,1967.027,270472.17,5612057.76,-0.7643,37
2020-01-22,2020-01-21,1958.08,2004.393,1928.028,1993.899,297356.97,6169121.69,1.3661,75
2020-01-23,2020-01-22,1973.331,1996.552,1904.275,1927.742,319588.97,6725783.03,-3.318,66
2020-02-03,2020-01-23,1769.164,1830.808,1769.164,1795.774,212294.09,5143478,-6.8457,0
2020-02-04,2020-02-03,1786.16,1886.805,1786.16,1882.691,365334.09,7392221.22,4.8401,24
2020-02-05,2020-02-04,1908.974,1966.26,1901.796,1939.62,350290.58,7879082.6,3.0238,12
2020-02-06,2020-02-05,1934.98,2014.885,1918.661,2012.248,401995.07,8802574.29,3.7444,16
2020-02-07,2020-02-06,2014.157,2025.319,1976.787,2015.799,433712.92,8553588.55,0.1765,7
2020-02-10,2020-02-07,2019.314,2043.68,2007.225,2042.177,394951.79,8018493.62,1.3086,15
2020-02-11,2020-02-10,2044.218,2046.812,2015.761,2028.444,297806.25,6466711.43,-0.6725,15
2020-02-12,2020-02-11,2024.379,2086.943,2022.676,2085.278,358642.22,7359820.28,2.8019,11
2020-02-13,2020-02-12,2080.819,2093.368,2052.569,2064.596,353503.6,7518528.81,-0.9918,7
2020-02-14,2020-02-13,2063.306,2104.007,2049.257,2069.219,327828.1,7392550.44,0.2239,7
2020-02-17,2020-02-14,2089.214,2146.178,2089.214,2146.178,343425.17,7829271.73,3.7192,9
2020-02-18,2020-02-17,2149.298,2170.949,2134.342,2170.949,343358.26,7686958.58,1.1542,8
2020-02-19,2020-02-18,2168.847,2171.955,2137.412,2139.437,347930.14,8201596.79,-1.4515,12
2020-02-20,2020-02-19,2151.42,2190.499,2140.055,2186.737,359501.11,8428443.24,2.2109,16
2020-02-21,2020-02-20,2191.984,2247.417,2189.249,2226.639,429960.08,9779497.56,1.8247,14
2020-02-24,2020-02-21,2223.19,2271.704,2213.822,2263.972,428296.15,10181223.4,1.6767,28
2020-02-25,2020-02-24,2218.326,2293.463,2171.679,2287.312,500541.97,11663345.33,1.0309,35
2020-02-26,2020-02-25,2248.653,2263.074,2173.204,2180.701,483506.94,10453156.08,-4.661,30
2020-02-27,2020-02-26,2200.381,2233.763,2163.884,2196.714,402864.82,8925786.77,0.7343,34
2020-02-28,2020-02-27,2114.319,2155.968,2068.93,2071.566,438296.07,9743189.8,-5.6971,48
2020-03-02,2020-02-28,2110.448,2153.217,2082.969,2135.415,362084.27,8203667.92,3.0822,111
2020-03-03,2020-03-02,2190.497,2238.735,2151.523,2173.347,388547.81,8978229.39,1.7763,118
2020-03-04,2020-03-03,2159.858,2180.425,2122.454,2169.443,321175.47,7261857.36,-0.1796,39
2020-03-05,2020-03-04,2206.082,2216.825,2176.49,2209.588,367787.9,8762716.32,1.8505,22
2020-03-06,2020-03-05,2178.5,2220.364,2175.014,2192.936,279037.77,6288269.48,-0.7536,11
2020-03-09,2020-03-06,2151.27,2163.728,2091.855,2093.063,351913.66,7717163.03,-4.5543,20
2020-03-10,2020-03-09,2083.197,2151.45,2052.055,2148.81,338373.95,7798603.65,2.6634,17
2020-03-11,2020-03-10,2157.931,2162.605,2100.507,2101.463,286913.36,6555153.38,-2.2034,13
2020-03-12,2020-03-11,2070.222,2076.009,2025.906,2045.926,260189.34,5980729.59,-2.6428,13
2020-03-13,2020-03-12,1937.946,2055.331,1937.946,2030.58,313049.72,6991656.62,-0.7501,12
2020-03-16,2020-03-13,2034.754,2036.734,1902.398,1910.767,363030.38,7801577.61,-5.9004,16
2020-03-17,2020-03-16,1941.202,1955.624,1847.51,1917.702,295489.34,6290344.98,0.3629,16
2020-03-18,2020-03-17,1941.301,1980.789,1887.042,1887.042,302541.99,6479223.56,-1.5988,10
2020-03-19,2020-03-18,1898.763,1908.685,1838.314,1894.943,287180.82,6214595.97,0.4187,17
2020-03-20,2020-03-19,1923.96,1928.879,1878.849,1915.046,229260.53,4968368.96,1.0609,12
2020-03-23,2020-03-20,1856.304,1884.449,1819.77,1827.052,240450.53,5077600.13,-4.5949,21
2020-03-24,2020-03-23,1869.044,1880.865,1817.554,1876.91,257993.94,5265795.62,2.7289,16
2020-03-25,2020-03-24,1924.991,1940.075,1915.528,1937.855,273924.98,5933016.14,3.2471,11
2020-03-26,2020-03-25,1922.792,1948.631,1914.346,1927.275,205047.8,4498317.33,-0.546,16
2020-03-27,2020-03-26,1955.871,1957.699,1902.789,1903.881,202402.31,4530509.81,-1.2138,32
2020-03-30,2020-03-27,1875.306,1877.501,1833.009,1860.485,221876.94,4697962.26,-2.2793,18
2020-03-31,2020-03-30,1876.689,1886.266,1862.856,1871.917,165731.56,3819451.76,0.6145,51
2020-04-01,2020-03-31,1875.364,1900.183,1862.272,1864.8,186942.7,4095956.7,-0.3802,64
2020-04-02,2020-04-01,1860.075,1916.951,1857.323,1916.951,194390.76,4262184.53,2.7966,37
2020-04-03,2020-04-02,1912.742,1928.339,1898.794,1906.675,172303.96,3928936.86,-0.5361,63
2020-04-07,2020-04-03,1944.964,1972.868,1942.798,1969.782,211150.45,4841758.55,3.3098,0
2020-04-08,2020-04-07,1960.356,1974.723,1956.902,1964.757,211184.14,4308872.71,-0.2551,20
2020-04-09,2020-04-08,1981.239,2001.36,1975.038,1997.136,236503.56,5058947.79,1.648,33
2020-04-10,2020-04-09,1990.263,1994.354,1943.694,1949.885,246316.03,5292979.49,-2.3659,42
2020-04-13,2020-04-10,1929.797,1937.327,1913.955,1923.081,180164.13,3739235.69,-1.3746,128
2020-04-14,2020-04-13,1937.293,1985.426,1934.482,1985.426,224205.44,5168806.88,3.2419,40
2020-04-15,2020-04-14,1991.598,2002.76,1975.796,1977.515,192649.2,4754168.74,-0.3985,29
2020-04-16,2020-04-15,1970.732,2012.463,1968.253,2008.388,185506.3,4424153,1.5612,24
2020-04-17,2020-04-16,2025.652,2048.278,2015.835,2020.77,237584.34,5813683.3,0.6165,52
2020-04-20,2020-04-17,2027.841,2043.556,2022.587,2043.437,230852.84,4796340.85,1.1217,69
2020-04-21,2020-04-20,2035.77,2035.77,1996.962,2023.942,249750.32,4910819.2,-0.954,63
2020-04-22,2020-04-21,2005.646,2043.558,2002.962,2043.17,206406.57,4054723.26,0.95,78
2020-04-23,2020-04-22,2053.124,2057.851,2027.334,2029.524,212551.49,4568557.72,-0.6679,36
2020-04-24,2020-04-23,2032.554,2038.237,1997.121,2003.748,217545.4,4286235.27,-1.2701,68
2020-04-27,2020-04-24,2011.159,2035.889,1995.505,2018.666,190344.26,3997939.41,0.7445,131
2020-04-28,2020-04-27,2023.961,2046.932,1967.399,2030.724,246448.17,5202407.2,0.5973,123
2020-04-29,2020-04-28,2022.506,2053.378,2020.983,2030.477,188383.82,3955720.14,-0.0122,135
2020-04-30,2020-04-29,2044.676,2077.807,2043.816,2069.432,253459.27,5801874.11,1.9185,204
2020-05-06,2020-04-30,2052.389,2111.656,2051.292,2110.267,246319.43,5589935.18,1.9732,0
2020-05-07,2020-05-06,2113.752,2116.227,2095.742,2106.842,223488.26,4677187.01,-0.1623,62
2020-05-08,2020-05-07,2117.866,2137.786,2112.887,2125.243,225255.72,4924780.1,0.8734,31
2020-05-11,2020-05-08,2137.98,2139.665,2088.658,2102.825,231795.98,4990759.65,-1.0548,16
2020-05-12,2020-05-11,2106.223,2125.323,2092.578,2124.15,196537.46,4332964.73,1.0141,12
2020-05-13,2020-05-12,2120.011,2145.024,2116.551,2140.681,200857.26,4453572.04,0.7782,13
2020-05-14,2020-05-13,2131.46,2137.14,2116.352,2117.647,217700.94,4489660.81,-1.076,19
2020-05-15,2020-05-14,2128.876,2138.968,2109.546,2124.311,210189.72,4933255.32,0.3147,6
2020-05-18,2020-05-15,2122.307,2137.149,2096.254,2114.858,241428.01,5597536.56,-0.445,15
2020-05-19,2020-05-18,2137.417,2144.983,2128.892,2144.121,194964.14,4694317.12,1.3837,10
2020-05-20,2020-05-19,2149.292,2153.244,2112.086,2118.119,208804.96,5350065.94,-1.2127,12
2020-05-21,2020-05-20,2130.961,2138.72,2092.544,2099.432,191256.84,4817296.42,-0.8822,7
2020-05-22,2020-05-21,2099.416,2099.416,2036.678,2046.596,191193.2,4163551.92,-2.5167,6
2020-05-25,2020-05-22,2049.712,2055.186,2036.004,2052.302,153708.4,3416004.64,0.2788,5
2020-05-26,2020-05-25,2070.14,2113.288,2067.144,2112.973,185545.86,4357910.77,2.9562,9
2020-05-27,2020-05-26,2114.071,2114.859,2064.409,2071.474,190789.38,4544166.84,-1.964,6
2020-05-28,2020-05-27,2071.168,2075.869,2021.98,2054.964,171877.35,3934082.08,-0.797,6
2020-05-29,2020-05-28,2049.754,2090.296,2043.953,2086.666,198167.4,4374293.49,1.5427,9
2020-06-01,2020-05-29,2105.242,2163.349,2105.242,2158.223,307130.68,6235422.8,3.4293,7
2020-06-02,2020-06-01,2164.989,2164.989,2132.4,2145.286,293680.19,5672029.9,-0.5994,9
2020-06-03,2020-06-02,2151.498,2165.454,2139.993,2143.117,287955.35,5557699.71,-0.1011,15
2020-06-04,2020-06-03,2150.503,2157.278,2137.35,2151.385,241611.44,4782589.76,0.3858,6
2020-06-05,2020-06-04,2152.418,2166.375,2143.28,2166.375,215350.63,4238520.31,0.6968,7
2020-06-08,2020-06-05,2184.581,2186.974,2147.865,2153.564,230928.05,4863835.24,-0.5914,5
2020-06-09,2020-06-08,2160.343,2186.47,2147.173,2181.589,237459.69,4802755.06,1.3013,6
2020-06-10,2020-06-09,2186.562,2205.268,2180.353,2201.988,230582.07,4805635.8,0.9351,8
2020-06-11,2020-06-10,2202.14,2236.085,2181.588,2195.638,292415.73,6495533.55,-0.2884,6
2020-06-12,2020-06-11,2149.956,2220.972,2147.416,2206.764,307613.14,6737845.34,0.5067,3
2020-06-15,2020-06-12,2223.425,2256.649,2217.286,2219.55,370117.35,7436127.49,0.5794,13
2020-06-16,2020-06-15,2246.892,2261.179,2239.342,2260.458,327914.58,6527413.73,1.8431,14
2020-06-17,2020-06-16,2265.087,2274.488,2248.72,2263.961,321172.67,6392385.27,0.155,8
2020-06-18,2020-06-17,2266.877,2270.112,2243.631,2266.032,333900.68,6917251.81,0.0915,11
2020-06-19,2020-06-18,2271.652,2328.583,2271.589,2319.449,303133.12,7352079.58,2.3573,11
2020-06-22,2020-06-19,2328.4,2358.913,2328.4,2342.88,315606.61,7456014.18,1.0102,10
2020-06-23,2020-06-22,2344.052,2382.329,2335.219,2382.047,297170.42,7130608.07,1.6717,10
2020-06-24,2020-06-23,2386.261,2397.363,2367.684,2382.473,275962.65,7112599.05,0.0179,17
2020-06-29,2020-06-24,2375.993,2387.163,2360.161,2372.536,298924.5,6884620.48,-0.4171,0
2020-06-30,2020-06-29,2387.593,2441.9,2387.593,2438.197,299094.01,7311063.66,2.7675,15
2020-07-01,2020-06-30,2449.865,2450.842,2381.593,2419.629,312179.4,7845443.82,-0.7615,15
2020-07-02,2020-07-01,2418.308,2435.117,2397.685,2424.393,355000.98,8671310.54,0.1969,8
2020-07-03,2020-07-02,2426.302,2467.497,2407.998,2462.562,374841.79,9421087.95,1.5744,21
2020-07-06,2020-07-03,2469.24,2535.714,2460.131,2529.487,446303.23,11471987.96,2.7177,12
2020-07-07,2020-07-06,2548.408,2632.805,2538.822,2591.263,473451.44,12431821.19,2.4422,9
2020-07-08,2020-07-07,2603.648,2653.071,2577.485,2651.969,394303.94,10336062.95,2.3427,16
2020-07-09,2020-07-08,2649.451,2771.215,2646.466,2757.653,485186.88,13023232.37,3.9851,33
2020-07-10,2020-07-09,2744.608,2798.999,2734.965,2778.457,420945.67,11649331.03,0.7544,21
2020-07-13,2020-07-10,2789.976,2896.309,2789.976,2889.427,424580.28,12488481.43,3.9939,54
2020-07-14,2020-07-13,2876.855,2892.888,2789.035,2858.672,453894.4,13545656.22,-1.0644,39
2020-07-15,2020-07-14,2866.242,2894.424,2787.827,2813.061,422887.18,12688668.49,-1.5955,38
2020-07-16,2020-07-15,2814.798,2849.101,2638.166,2646.26,431965.03,12233642.24,-5.9295,45
2020-07-17,2020-07-16,2659.445,2726.278,2618.684,2662.402,355350.15,9812029.04,0.61,30
2020-07-20,2020-07-17,2707.613,2717.001,2619.029,2697.301,327328.43,9115717.66,1.3108,22
2020-07-21,2020-07-20,2708.135,2745.049,2692.872,2736.512,292369.84,8430798.66,1.4537,17
2020-07-22,2020-07-21,2725.453,2807.415,2716.448,2769.028,310182.87,9002677.33,1.1882,22
2020-07-23,2020-07-22,2740.414,2799.673,2707.546,2799.673,352666.29,10356332.02,1.1067,15
2020-07-24,2020-07-23,2769.969,2781.79,2614.78,2627.843,378997.58,11256196.68,-6.1375,18
2020-07-27,2020-07-24,2639.256,2671.448,2605.769,2631.762,246663.38,7731756.72,0.1491,12
2020-07-28,2020-07-27,2668.247,2677.736,2627.649,2666.521,223595.95,7081747.44,1.3208,10
2020-07-29,2020-07-28,2659.94,2768.174,2652.903,2767.402,312272.33,8779564.12,3.7832,23
2020-07-30,2020-07-29,2782.11,2787.382,2734.059,2743.634,300268.81,8616777.83,-0.8589,22
2020-07-31,2020-07-30,2747.41,2817.418,2741.443,2795.4,312947.11,9371891.84,1.8868,19
2020-08-03,2020-07-31,2831.351,2870.65,2801.113,2868.882,343647.9,10428471.19,2.6287,28
2020-08-04,2020-08-03,2863.318,2893.403,2819.007,2832.845,292556.87,9511998.53,-1.2561,28
2020-08-05,2020-08-04,2826.408,2875.439,2803.772,2860.242,263829.49,8189383.05,0.9671,34
2020-08-06,2020-08-05,2868.823,2868.823,2774.689,2814.374,302534.17,9695379.11,-1.6036,24
2020-08-07,2020-08-06,2807.098,2823.974,2703.126,2749.953,297535.7,9830321.23,-2.289,28
2020-08-10,2020-08-07,2735.432,2757.426,2693.727,2735.256,250183.99,8111864.18,-0.5344,41
2020-08-11,2020-08-10,2740.152,2774.901,2686.191,2688.7,244377.8,7448002.66,-1.7021,31
2020-08-12,2020-08-11,2689.576,2694.954,2577.713,2635.502,274091.87,8440930.15,-1.9786,39
2020-08-13,2020-08-12,2657.202,2660.706,2611.143,2622.641,201560.63,5918067.19,-0.488,40
2020-08-14,2020-08-13,2624.834,2669.482,2615.632,2668.712,187050.44,5520511.26,1.7567,15
2020-08-17,2020-08-14,2682.21,2696.696,2652.052,2696.392,245350.95,7323992.68,1.0372,42
2020-08-18,2020-08-17,2702.421,2724.035,2689.029,2701.061,203659.62,6558237.48,0.1732,39
2020-08-19,2020-08-18,2695.895,2695.895,2612.835,2612.835,221461.15,6746932.76,-3.2663,83
2020-08-20,2020-08-19,2592.876,2629.286,2578.392,2587.861,216809,5963991.12,-0.9558,59
2020-08-21,2020-08-20,2611.541,2644.021,2607.816,2632.452,249207.58,6435874.59,1.7231,55
2020-08-24,2020-08-21,2653.632,2704.804,2592.659,2684.629,312236.67,8273901.65,1.9821,61
2020-08-25,2020-08-24,2687.293,2737.47,2683.187,2701.604,338072.18,8280261.24,0.6323,53
2020-08-26,2020-08-25,2701.483,2717.803,2635.132,2644.144,319692.23,8108506.08,-2.1269,78
2020-08-27,2020-08-26,2653.739,2699.884,2637.42,2689.171,311327.37,7502219.29,1.7029,94
2020-08-28,2020-08-27,2687.231,2762.885,2680.492,2757.839,316489.42,8067730.61,2.5535,201
2020-08-31,2020-08-28,2769.831,2779.519,2726.677,2728.313,302654.12,7888596.39,-1.0706,223
2020-09-01,2020-08-31,2721.18,2750.423,2701.558,2750.423,246685.68,6534357.5,0.8104,101
2020-09-02,2020-09-01,2753.925,2785.349,2731.411,2771.85,408665.37,8249413.41,0.779,70
2020-09-03,2020-09-02,2766.984,2789.121,2738.128,2746.953,342572.46,7874432.47,-0.8982,23
2020-09-04,2020-09-03,2690.287,2739.899,2686.865,2732.155,311883.2,7066364.75,-0.5387,27
2020-09-07,2020-09-04,2728.742,2745.615,2628.863,2641.202,423168.61,9209463.99,-3.329,16
2020-09-08,2020-09-07,2648.44,2663.686,2612.637,2650.629,401785.76,7526773.06,0.3569,21
2020-09-09,2020-09-08,2609.13,2609.373,2506.898,2523.396,460094.97,8768487.25,-4.8001,10
2020-09-10,2020-09-09,2551.302,2565.849,2477.673,2483.032,384937.44,7221748.07,-1.5996,6
2020-09-11,2020-09-10,2474.703,2542.13,2474.703,2536.618,274031.76,5743006,2.1581,10
2020-09-14,2020-09-11,2568.015,2604.386,2548.092,2572.601,343832.5,7290577.32,1.4185,10
2020-09-15,2020-09-14,2578.693,2599.541,2563.071,2595.154,297267.21,6220533.95,0.8767,12
2020-09-16,2020-09-15,2597.639,2597.639,2540.015,2554.8,261781.08,5522643.43,-1.555,10
2020-09-17,2020-09-16,2551.289,2582.264,2521.603,2557.321,260786.64,6136508.1,0.0987,19
2020-09-18,2020-09-17,2558.291,2600.584,2537.836,2596.082,285043.19,6488757.36,1.5157,4
2020-09-21,2020-09-18,2605.554,2607.654,2565.043,2569.219,251248.01,5863150.38,-1.0348,19
2020-09-22,2020-09-21,2556.462,2596.808,2547.363,2555.544,230765.29,5614394.36,-0.5323,14
2020-09-23,2020-09-22,2563.713,2608.416,2549.338,2599.885,223900.82,6177313.85,1.7351,17
2020-09-24,2020-09-23,2576.035,2583.625,2535.869,2535.869,235000.82,5493763.57,-2.4623,9
2020-09-25,2020-09-24,2551.445,2570.363,2529.128,2540.426,174835.72,4446409.8,0.1797,11
2020-09-28,2020-09-25,2551.781,2555.019,2517.035,2521.246,158753.24,4109636.16,-0.755,13
2020-09-29,2020-09-28,2538.364,2579.271,2521.698,2563.379,171668.08,4708080.47,1.6711,17
2020-09-30,2020-09-29,2575.464,2601.803,2561.054,2574.758,157203.13,4445849.2,0.4439,22
2020-10-09,2020-09-30,2632.592,2679.014,2629.221,2672.934,218723.1,6665010.71,3.813,0
2020-10-12,2020-10-09,2702.156,2777.388,2698.756,2777.388,298381.21,8837188.65,3.9078,26
2020-10-13,2020-10-12,2769.662,2792.965,2754.153,2784.717,250257.26,7201972.67,0.2639,11
2020-10-14,2020-10-13,2777.887,2793.485,2759.542,2764.244,236333.04,6549691.38,-0.7352,38
2020-10-15,2020-10-14,2767.171,2770.337,2735.338,2737.963,188469.37,5445433.61,-0.9507,24
2020-10-16,2020-10-15,2735.68,2754.35,2697.252,2724.497,175378.48,5109625,-0.4918,42
2020-10-19,2020-10-16,2750.946,2752.758,2684.462,2689.669,192891.22,5273591.42,-1.2783,48
2020-10-20,2020-10-19,2698.055,2740.583,2686.816,2740.583,201610.2,5106750.03,1.8929,21
2020-10-21,2020-10-20,2746.728,2746.728,2689.34,2700.533,196913.71,5199060.93,-1.4614,32
2020-10-22,2020-10-21,2686.777,2686.889,2645.75,2673.585,168255.4,4441317.43,-0.9979,45
2020-10-23,2020-10-22,2680.707,2701.465,2592.42,2600.843,173128.55,4703386.78,-2.7208,38
2020-10-26,2020-10-23,2585.788,2629.313,2555.319,2617.743,165176.51,4586274.94,0.6498,74
2020-10-27,2020-10-26,2618.696,2656.165,2613.075,2650.764,168614.43,4772719.72,1.2614,69
2020-10-28,2020-10-27,2648.49,2684.949,2628.47,2670.481,202831.54,6012575.51,0.7438,129
2020-10-29,2020-10-28,2635.693,2713.881,2631.231,2699.923,221705.69,6599961.69,1.1025,189
2020-10-30,2020-10-29,2709.002,2712.452,2647.307,2655.865,237702.74,7029339.83,-1.6318,256
2020-11-02,2020-10-30,2670.516,2721.305,2664.764,2708.388,204037.52,6405773.78,1.9776,265
2020-11-03,2020-11-02,2720.7,2750.474,2701.065,2744.314,194834.54,6125834.24,1.3265,89
2020-11-04,2020-11-03,2747.541,2758.419,2725.522,2750.554,175714.37,5557980.37,0.2274,49
2020-11-05,2020-11-04,2782.064,2791.566,2744.779,2787.878,229043.65,6949840.37,1.357,27
2020-11-06,2020-11-05,2798.554,2798.554,2708.079,2733.072,223909.7,7009771.88,-1.9659,19
2020-11-09,2020-11-06,2753.925,2831.368,2753.925,2813.998,292772,8752430.88,2.961,17
2020-11-10,2020-11-09,2811.485,2811.485,2757.953,2773.218,258487.63,7984596.14,-1.4492,14
2020-11-11,2020-11-10,2762.706,2766.645,2681.524,2681.524,204184.11,6796617.49,-3.3064,8
2020-11-12,2020-11-11,2705.761,2721.433,2687.762,2700.51,164991.02,5026141.05,0.708,9
2020-11-13,2020-11-12,2699.517,2717.46,2679.095,2706.813,156924.32,5421516.18,0.2334,10
2020-11-16,2020-11-13,2716.021,2722.522,2679.099,2712.409,161519.48,5485348.01,0.2067,14
2020-11-17,2020-11-16,2715.086,2715.694,2626.369,2658.092,185817.4,6264966.97,-2.0025,21
2020-11-18,2020-11-17,2656.889,2680.616,2612.823,2620.672,169276.21,5812806,-1.4078,12
2020-11-19,2020-11-18,2614.782,2651.368,2593.835,2645.161,162264.74,5028323.01,0.9345,11
2020-11-20,2020-11-19,2649.559,2677.131,2649.559,2667.093,151561.12,4662587.94,0.8291,5
2020-11-23,2020-11-20,2677.347,2705.768,2653.081,2686.358,201407.89,6130639.32,0.7223,12
2020-11-24,2020-11-23,2689.798,2700.015,2664.953,2674.798,162578.89,5094128.5,-0.4303,13
2020-11-25,2020-11-24,2678.106,2679.032,2615.531,2615.531,182256.8,5645500.56,-2.2158,5
2020-11-26,2020-11-25,2616.74,2632.872,2584.691,2609.386,152293.93,4570537.54,-0.2349,5
2020-11-27,2020-11-26,2614.664,2635.694,2594.068,2618.991,151204.57,4336180.64,0.3681,9
2020-11-30,2020-11-27,2627.867,2653.436,2593.703,2631.889,248179.85,7179641.88,0.4925,7
2020-12-01,2020-11-30,2628.726,2700.28,2627.447,2698.443,252140.71,7060077.16,2.5288,20
2020-12-02,2020-12-01,2697.444,2703.254,2662.177,2682.972,218263.91,6218892.76,-0.5733,10
2020-12-03,2020-12-02,2681.586,2721.848,2670.215,2712.518,188751.06,6074599.87,1.1012,6
2020-12-04,2020-12-03,2701.369,2736.273,2696.947,2730.837,161275.58,5184270.92,0.6754,5
2020-12-07,2020-12-04,2720.854,2739.765,2715.927,2726.483,188743.72,6299920.18,-0.1594,8
2020-12-08,2020-12-07,2736.028,2757.343,2735.834,2746.282,161698.44,5316813.87,0.7262,6
2020-12-09,2020-12-08,2752.354,2763.414,2693.187,2697.826,196692.27,6145158.84,-1.7644,6
2020-12-10,2020-12-09,2689.215,2734.639,2675.458,2718.545,163824.06,5453142.75,0.768,5
2020-12-11,2020-12-10,2727.966,2733.938,2665.101,2687.781,222600.43,6693399.84,-1.1316,9
2020-12-14,2020-12-11,2695.191,2729.068,2674.508,2726.601,157911.23,6340597.44,1.4443,10
2020-12-15,2020-12-14,2727.953,2761.319,2720.142,2758.855,143773.23,6239887.32,1.1829,10
2020-12-16,2020-12-15,2764.338,2771.592,2732.578,2760.64,146268.86,5789543.32,0.0647,8
2020-12-17,2020-12-16,2758.442,2789.248,2739.155,2785.615,163286.08,6318903.23,0.9047,6
2020-12-18,2020-12-17,2787.776,2803.114,2768.468,2780.73,140408.96,5892488.99,-0.1754,6
2020-12-21,2020-12-18,2789.642,2882.443,2783.387,2882.443,174131.19,7536622.52,3.6578,11
2020-12-22,2020-12-21,2867.211,2888.35,2809.922,2811.749,191944.08,7705785.33,-2.4526,18
2020-12-23,2020-12-22,2822.259,2865.472,2809.785,2842.97,175410.41,7312445.48,1.1104,5
2020-12-24,2020-12-23,2838.938,2848.337,2811.928,2820.753,159923.37,5932625.28,-0.7815,7
2020-12-25,2020-12-24,2811.547,2841.568,2793.778,2840.801,158765.45,6321473.25,0.7107,12
2020-12-28,2020-12-25,2847.12,2860.995,2823.003,2842.81,195469.76,7182253.73,0.0707,13
2020-12-29,2020-12-28,2838.708,2843.715,2795.646,2812.997,199108.56,7154072.12,-1.0487,14
2020-12-30,2020-12-29,2828.014,2909.188,2827.067,2900.537,177988.31,7732168.59,3.112,18
2020-12-31,2020-12-30,2911.39,2969.753,2909.666,2966.256,203276.35,8560111.01,2.2658,26
2021-01-04,2020-12-31,2977.32,3094.528,2963.414,3078.111,253838.79,11670588.73,3.7709,0
2021-01-05,2021-01-04,3050.182,3100.001,3027.756,3097.977,255042.29,11850815.15,0.6454,15
2021-01-06,2021-01-05,3113.847,3134.763,3057.564,3115.091,230372.81,10249326.51,0.5524,9
2021-01-07,2021-01-06,3106.339,3162.398,3086.064,3162.398,257823.75,10512481.01,1.5186,10
2021-01-08,2021-01-07,3179.365,3194.366,3115.992,3150.78,264903.68,10888326.86,-0.3674,16
2021-01-11,2021-01-08,3159.594,3159.594,3066.741,3092.861,257488.08,11788201.26,-1.8382,11
2021-01-12,2021-01-11,3079.84,3180.35,3057.735,3180.35,251009.54,10693519.65,2.8287,20
2021-01-13,2021-01-12,3180.747,3207.071,3100.065,3130.298,275273.42,12359998.19,-1.5738,24
2021-01-14,2021-01-13,3101.962,3142.854,3061.018,3089.177,231088.72,10166507.94,-1.3136,19
2021-01-15,2021-01-14,3073.997,3109.87,3020.781,3089.945,211868.95,9217237.24,0.0249,12
2021-01-18,2021-01-15,3078.026,3164.581,3056.805,3149.2,203937.52,8711680.03,1.9177,11
2021-01-19,2021-01-18,3146.273,3157.464,3074.193,3084.488,207230.93,8914947.42,-2.0549,15
2021-01-20,2021-01-19,3106.348,3204.932,3098.426,3204.932,194209.99,9425814.82,3.9048,31
2021-01-21,2021-01-20,3217.827,3303.322,3217.827,3283.721,246950.58,10984308.03,2.4584,24
2021-01-22,2021-01-21,3282.041,3366.692,3281.399,3358.238,259374.38,12164852.94,2.2693,17
2021-01-25,2021-01-22,3363.602,3427.444,3333.743,3355.24,262393.45,12918625.35,-0.0893,34
2021-01-26,2021-01-25,3335.438,3335.438,3253.274,3258.355,232204.17,11095080.97,-2.8876,30
2021-01-27,2021-01-26,3269.773,3296.163,3196.088,3281.03,231772.33,9416927.44,0.6959,53
2021-01-28,2021-01-27,3219.93,3248.015,3160.529,3161.863,248114.82,9725121.1,-3.632,63
2021-01-29,2021-01-28,3201.669,3221.114,3070.038,3128.865,251736.19,9985562.56,-1.0436,49
2021-02-01,2021-01-29,3134.79,3189.852,3123.435,3159.993,214175.77,8891870.9,0.9949,80
2021-02-02,2021-02-01,3176.253,3232.434,3130.763,3228.698,207219.27,9388847.3,2.1742,33
2021-02-03,2021-02-02,3245.261,3276.235,3218.87,3223.766,222977.62,9797325.02,-0.1528,29
2021-02-04,2021-02-03,3208.647,3248.281,3155.787,3200.549,208373.56,9054187.93,-0.7202,29
2021-02-05,2021-02-04,3224.847,3256.722,3191.458,3193.707,200829.01,8953945.96,-0.2138,12
2021-02-08,2021-02-05,3202.483,3278.06,3162.587,3278.06,192987.93,8977815.38,2.6412,19
2021-02-09,2021-02-08,3291.501,3339.969,3273.059,3334.242,197060.11,8902937.3,1.7139,21
2021-02-10,2021-02-09,3350.324,3427.82,3314.673,3413.81,191683.36,9254239.74,2.3864,26
2021-02-18,2021-02-10,3475.891,3475.998,3300.183,3320.144,264803.85,11904373.53,-2.7437,0
2021-02-19,2021-02-18,3289.006,3308.746,3195.954,3285.535,244038.85,9656379.63,-1.0424,10
2021-02-22,2021-02-19,3278.586,3278.586,3138.648,3138.672,294388.35,11253417.9,-4.47,14
2021-02-23,2021-02-22,3099.189,3156.37,3090.319,3112.357,202425.25,8034882.65,-0.8384,18
2021-02-24,2021-02-23,3112.723,3125.24,2973.884,3007.456,226329.64,9521563.57,-3.3705,22
2021-02-25,2021-02-24,3040.901,3045.001,2969.033,2977.176,193121.93,7549118.25,-1.0068,25
